5561867,0.4313778877258301
5561867,0.6851160526275635
5561867,0.33645009994506836
5561867,0.901320219039917
5557230,0.8425638675689697
5552771,0.8075225353240967
5599367,0.7962403297424316
5558719,0.9176478385925293
5524647,0.8363363742828369
5520773,0.9163858890533447
5532391,0.8097696304321289
5487664,0.7688894271850586
5600809,0.8337838649749756
5574822,0.7813451290130615
5612050,0.7816498279571533
5563265,0.8054337501525879
5531564,0.8309035301208496
5600047,0.8220231533050537
5528143,0.7781727313995361
5556614,0.7714548110961914
5553886,0.7624223232269287
5614537,0.8251857757568359
5634369,0.7453384399414062
5554201,0.7836480140686035
5586713,0.7914233207702637
5594138,0.8699586391448975
5565575,0.8308618068695068
5494068,0.8597428798675537
5554485,0.8000621795654297
5557817,0.7947123050689697
5597530,0.7740797996520996
5570518,0.7899339199066162
5618177,0.8113651275634766
5610524,0.8664345741271973
5579432,0.8330950736999512
5539906,0.818640947341919
5562875,0.8122303485870361
5576740,0.8044521808624268
5600824,0.797034740447998
5562880,0.803184986114502
5543684,0.7570228576660156
5537170,0.7610797882080078
5466501,0.7851371765136719
5494390,0.7785634994506836
5543322,0.7875375747680664
5708218,0.8245029449462891
5585656,0.8459150791168213
5549879,0.8116216659545898
5496402,0.7896010875701904
5507218,0.8742949962615967
5571190,0.8248350620269775
5613113,0.8468246459960938
5633126,0.8388040065765381
5593290,0.821256160736084
5606900,0.8414137363433838
5610534,0.778355598449707
5542447,0.7797691822052002
5545201,0.8102521896362305
5596249,0.9467496871948242
5546271,0.8133552074432373
5541099,0.8068232536315918
5469900,0.785327672958374
5576783,0.7684056758880615
5471613,0.7480635643005371
