File_size,Time
5576408,0.6877861022949219
5576408,0.5845980644226074
5576408,0.6698341369628906
5576408,0.6596927642822266
5576408,0.6123700141906738
5576408,0.6019089221954346
5576408,0.5914225578308105
5576408,0.6140727996826172
5576408,0.5935287475585938
5576408,0.7074055671691895
5576408,0.6984598636627197
5576408,0.6098933219909668
5576408,0.6846842765808105
5576408,0.6980304718017578
5576408,0.6462218761444092
5576408,0.5881781578063965
5576408,0.5936000347137451
5576408,0.57916259765625
5576408,0.555802583694458
5576408,0.890566349029541
5576408,0.6456246376037598
11122293,1.5254595279693604
11122293,1.4782700538635254
11122293,1.81435227394104
